Integer Structure Map — LLaMA v2
Scanned 290/291 tensors (eps=0.1, 1 unsupported types skipped)
Q4_0 max entropy = 4.0 bits (16 uniform levels). Lower = more structured.

TENSOR                                          TYPE    ELEMS ENTROPY  EFF_LV  %LOW_E MAX|W|    %ZERO
------------------------------------------------------------------------------------------------------------
blk.0.attn_q.weight                             Q4_0    16.8M   2.836     7.1   13.0%  0.773    99.8%
  blk.15.ffn_up.weight — entropy 3.399 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.10.ffn_gate.weight — entropy 3.399 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, 2:9.7%, -2:9.6%
  blk.0.ffn_gate.weight — entropy 3.399 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.13.ffn_up.weight — entropy 3.399 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.5.ffn_gate.weight — entropy 3.399 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.30.ffn_gate.weight — entropy 3.399 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.2.ffn_down.weight — entropy 3.399 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.7.ffn_gate.weight — entropy 3.399 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.4.attn_output.weight — entropy 3.399 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, -1:11.1%, 1:11.1%, -2:9.6%, 2:9.6%
  blk.14.ffn_up.weight — entropy 3.399 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, -2:9.6%, 2:9.6%
  blk.6.ffn_gate.weight — entropy 3.399 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, -2:9.6%, 2:9.6%
  blk.21.ffn_down.weight — entropy 3.399 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.7%, -2:9.6%
  blk.4.ffn_gate.weight — entropy 3.399 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, -1:11.1%, 1:11.1%, -2:9.6%, 2:9.6%
  blk.13.ffn_gate.weight — entropy 3.399 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.28.ffn_up.weight — entropy 3.399 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, -1:11.1%, 1:11.1%, 2:9.6%, -2:9.6%
  blk.16.ffn_up.weight — entropy 3.399 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.9.ffn_gate.weight — entropy 3.399 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, -1:11.1%, 1:11.1%, 2:9.6%, -2:9.6%
  blk.11.ffn_gate.weight — entropy 3.399 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, -1:11.1%, 1:11.1%, 2:9.7%, -2:9.6%
  blk.2.ffn_gate.weight — entropy 3.399 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, -2:9.6%, 2:9.6%
  blk.8.ffn_gate.weight — entropy 3.399 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.18.ffn_up.weight — entropy 3.399 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.12.ffn_gate.weight — entropy 3.399 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.22.ffn_down.weight — entropy 3.399 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.7%, -2:9.6%
  blk.3.ffn_gate.weight — entropy 3.400 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.7%, -2:9.6%
  blk.15.ffn_gate.weight — entropy 3.400 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.27.ffn_up.weight — entropy 3.400 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, -2:9.6%, 2:9.6%
  blk.23.ffn_down.weight — entropy 3.400 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.17.ffn_up.weight — entropy 3.400 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.25.ffn_down.weight — entropy 3.400 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, -1:11.1%, 1:11.1%, 2:9.6%, -2:9.6%
  blk.14.ffn_gate.weight — entropy 3.400 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.9.attn_output.weight — entropy 3.400 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, -1:11.1%, 1:11.1%, -2:9.6%, 2:9.6%
  blk.19.ffn_up.weight — entropy 3.400 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, -1:11.1%, 1:11.1%, 2:9.6%, -2:9.6%
  blk.29.ffn_gate.weight — entropy 3.400 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.7%, -2:9.6%
  blk.30.attn_output.weight — entropy 3.400 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.11.attn_output.weight — entropy 3.400 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.21.ffn_up.weight — entropy 3.400 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, -1:11.1%, 1:11.1%, -2:9.6%, 2:9.6%
  blk.24.ffn_up.weight — entropy 3.400 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.24.ffn_down.weight — entropy 3.400 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.23.ffn_up.weight — entropy 3.400 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, -1:11.1%, 1:11.1%, 2:9.6%, -2:9.6%
  blk.20.ffn_up.weight — entropy 3.400 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, -1:11.1%, 1:11.1%, -2:9.6%, 2:9.6%
  blk.26.ffn_up.weight — entropy 3.400 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, -2:9.6%, 2:9.6%
  blk.25.ffn_up.weight — entropy 3.400 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, -1:11.1%, 1:11.1%, 2:9.6%, -2:9.6%
  blk.22.ffn_up.weight — entropy 3.400 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, -2:9.6%, 2:9.6%
  token_embd.weight — entropy 3.400 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.28.ffn_gate.weight — entropy 3.400 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.16.ffn_gate.weight — entropy 3.400 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.12.attn_output.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, -2:9.6%, 2:9.6%
  blk.18.ffn_gate.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, -2:9.6%, 2:9.6%
  blk.26.attn_output.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, -1:11.1%, 1:11.1%, -2:9.6%, 2:9.6%
  blk.13.attn_output.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.25.ffn_gate.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.21.ffn_gate.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, -1:11.1%, 1:11.1%, -2:9.6%, 2:9.6%
  blk.27.ffn_gate.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, -1:11.1%, 1:11.1%, 2:9.6%, -2:9.6%
  blk.14.attn_output.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, -1:11.1%, 1:11.1%, 2:9.7%, -2:9.6%
  blk.20.attn_output.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, -1:11.1%, 1:11.1%, -2:9.7%, 2:9.6%
  blk.19.ffn_gate.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.22.ffn_gate.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, -1:11.1%, 1:11.1%, -2:9.6%, 2:9.6%
  blk.24.ffn_gate.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, -1:11.1%, 1:11.1%, 2:9.6%, -2:9.6%
  blk.17.attn_output.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, -1:11.1%, 1:11.1%, 2:9.6%, -2:9.6%
  blk.29.attn_output.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.17.ffn_gate.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.23.attn_output.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.24.attn_output.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.7%, -2:9.6%
  blk.27.attn_output.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.26.ffn_gate.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, -1:11.1%, 1:11.1%, 2:9.6%, -2:9.6%
  blk.20.ffn_gate.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.23.ffn_gate.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, -2:9.6%, 2:9.6%
  blk.10.attn_output.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, -1:11.1%, 1:11.1%, 2:9.6%, -2:9.6%
  blk.22.attn_output.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.7%, -2:9.6%
  blk.28.attn_output.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.19.attn_output.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.18.attn_output.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.15.attn_output.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, -2:9.6%, 2:9.6%
  blk.25.attn_output.weight — entropy 3.401 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, -2:9.6%, 2:9.6%
  blk.21.attn_output.weight — entropy 3.402 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, -1:11.1%, 1:11.1%, 2:9.6%, -2:9.6%
  blk.16.attn_output.weight — entropy 3.402 (10.6 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
